p,rho,theta,sigma1,sigma2,sigma3,f
578.9473684210525,131.34420347470675,0.5759586531581287,627.6342598432819,637.3555984992084,471.8522469206667,-23.178388848477667
684.2105263157894,131.34420347470675,0.5759586531581287,732.8974177380189,742.6187563939454,577.1154048154036,-23.178388848477667
789.4736842105262,131.34420347470675,0.5759586531581287,838.1605756327557,847.8819142886822,682.3785627101404,-23.178388848477667
894.7368421052631,131.34420347470675,0.5759586531581287,943.4237335274926,953.1450721834191,787.6417206048773,-23.178388848477667
1000.0,131.34420347470675,0.5759586531581287,1048.6868914222296,1058.408230078156,892.9048784996141,-23.178388848477667
-1000.0,132.53869259093952,0.6283185307179586,-955.9840223369605,-936.3914145036892,-1107.62456315935,-23.38918104545992
-894.7368421052631,132.53869259093952,0.6283185307179586,-850.7208644422236,-831.1282566089524,-1002.361405264613,-23.38918104545992
-789.4736842105264,132.53869259093952,0.6283185307179586,-745.457706547487,-725.8650987142157,-897.0982473698764,-23.38918104545992
-684.2105263157895,132.53869259093952,0.6283185307179586,-640.1945486527501,-620.6019408194788,-791.8350894751395,-23.38918104545992
-578.9473684210527,132.53869259093952,0.6283185307179586,-534.9313907580133,-515.3387829247421,-686.5719315804027,-23.38918104545992
-473.68421052631584,132.53869259093952,0.6283185307179586,-429.66823286327644,-410.0756250300051,-581.3087736856658,-23.38918104545992
-368.42105263157896,132.53869259093952,0.6283185307179586,-324.40507496853957,-304.8124671352682,-476.04561579092893,-23.38918104545992
-263.1578947368422,132.53869259093952,0.6283185307179586,-219.14191707380277,-199.54930924053147,-370.78245789619217,-23.38918104545992
-157.89473684210532,132.53869259093952,0.6283185307179586,-113.87875917906595,-94.28615134579465,-265.51930000145535,-23.38918104545992
-52.63157894736844,132.53869259093952,0.6283185307179586,-8.615601284329067,10.977006548942242,-160.25614210671847,-23.38918104545992
52.631578947368325,132.53869259093952,0.6283185307179586,96.64755661040769,116.24016444367899,-54.992984211981714,-23.38918104545992
157.8947368421052,132.53869259093952,0.6283185307179586,201.91071450514454,221.50332233841584,50.27017368275514,-23.38918104545992
263.1578947368421,132.53869259093952,0.6283185307179586,307.1738723998815,326.7664802331528,155.53333157749205,-23.38918104545992
368.42105263157896,132.53869259093952,0.6283185307179586,412.43703029461824,432.0296381278896,260.79648947222887,-23.38918104545992
473.6842105263156,132.53869259093952,0.6283185307179586,517.7001881893549,537.2927960226262,366.0596473669655,-23.38918104545992
578.9473684210525,132.53869259093952,0.6283185307179586,622.9633460840918,642.555953917363,471.32280526170234,-23.38918104545992
684.2105263157894,132.53869259093952,0.6283185307179586,728.2265039788288,747.8191118121,576.5859631564393,-23.38918104545992
789.4736842105262,132.53869259093952,0.6283185307179586,833.4896618735655,853.0822697068368,681.8491210511761,-23.38918104545992
894.7368421052631,132.53869259093952,0.6283185307179586,938.7528197683024,958.3454276015736,787.112278945913,-23.38918104545992
1000.0,132.53869259093952,0.6283185307179586,1044.0159776630392,1063.6085854963105,892.3754368406499,-23.38918104545992
-1000.0,134.54451130347417,0.6806784082777885,-960.6314410742413,-930.8659244509385,-1108.50263447482,-23.74314905355427
-894.7368421052631,134.54451130347417,0.6806784082777885,-855.3682831795044,-825.6027665562016,-1003.2394765800831,-23.74314905355427
-789.4736842105264,134.54451130347417,0.6806784082777885,-750.1051252847677,-720.3396086614649,-897.9763186853464,-23.74314905355427
-684.2105263157895,134.54451130347417,0.6806784082777885,-644.8419673900308,-615.076450766728,-792.7131607906095,-23.74314905355427
-578.9473684210527,134.54451130347417,0.6806784082777885,-539.5788094952941,-509.8132928719913,-687.4500028958728,-23.74314905355427
-473.68421052631584,134.54451130347417,0.6806784082777885,-434.3156516005571,-404.55013497725434,-582.1868450011359,-23.74314905355427
-368.42105263157896,134.54451130347417,0.6806784082777885,-329.0524937058202,-299.28697708251747,-476.92368710639903,-23.74314905355427
-263.1578947368422,134.54451130347417,0.6806784082777885,-223.78933581108345,-194.0238191877807,-371.66052921166226,-23.74314905355427
-157.89473684210532,134.54451130347417,0.6806784082777885,-118.52617791634663,-88.7606612930439,-266.3973713169254,-23.74314905355427
-52.63157894736844,134.54451130347417,0.6806784082777885,-13.263020021609748,16.50249660169299,-161.13421342218854,-23.74314905355427
52.631578947368325,134.54451130347417,0.6806784082777885,92.000137873127,121.76565449642973,-55.87105552745178,-23.74314905355427
157.8947368421052,134.54451130347417,0.6806784082777885,197.26329576786387,227.02881239116658,49.39210236728508,-23.74314905355427
263.1578947368421,134.54451130347417,0.6806784082777885,302.5264536626008,332.2919702859035,154.65526026202198,-23.74314905355427
368.42105263157896,134.54451130347417,0.6806784082777885,407.7896115573376,437.55512818064034,259.9184181567588,-23.74314905355427
473.6842105263156,134.54451130347417,0.6806784082777885,513.0527694520742,542.8182860753769,365.1815760514954,-23.74314905355427
578.9473684210525,134.54451130347417,0.6806784082777885,618.315927346811,648.0814439701138,470.4447339462323,-23.74314905355427
684.2105263157894,134.54451130347417,0.6806784082777885,723.579085241548,753.3446018648508,575.7078918409693,-23.74314905355427
789.4736842105262,134.54451130347417,0.6806784082777885,828.8422431362848,858.6077597595876,680.9710497357061,-23.74314905355427
894.7368421052631,134.54451130347417,0.6806784082777885,934.1054010310216,963.8709176543244,786.2342076304429,-23.74314905355427
1000.0,134.54451130347417,0.6806784082777885,1039.3685589257586,1069.1340755490612,891.4973655251798,-23.74314905355427
-1000.0,137.38326872596411,0.7330382858376183,-965.3366462103522,-924.9416331078684,-1109.721720681779,-24.244106245758378
-894.7368421052631,137.38326872596411,0.7330382858376183,-860.0734883156154,-819.6784752131315,-1004.4585627870422,-24.244106245758378
-789.4736842105264,137.38326872596411,0.7330382858376183,-754.8103304208787,-714.4153173183948,-899.1954048923055,-24.244106245758378
-684.2105263157895,137.38326872596411,0.7330382858376183,-649.5471725261418,-609.152159423658,-793.9322469975687,-24.244106245758378
-578.9473684210527,137.38326872596411,0.7330382858376183,-544.2840146314051,-503.8890015289212,-688.6690891028319,-24.244106245758378
-473.68421052631584,137.38326872596411,0.7330382858376183,-439.0208567366681,-398.62584363418426,-583.4059312080949,-24.244106245758378
-368.42105263157896,137.38326872596411,0.7330382858376183,-333.75769884193124,-293.3626857394474,-478.142773313358,-24.244106245758378
-263.1578947368422,137.38326872596411,0.7330382858376183,-228.49454094719448,-188.09952784471062,-372.87961541862126,-24.244106245758378
-157.89473684210532,137.38326872596411,0.7330382858376183,-123.23138305245766,-82.83636994997381,-267.6164575238845,-24.244106245758378
-52.63157894736844,137.38326872596411,0.7330382858376183,-17.96822515772078,22.42678794476307,-162.35329962914759,-24.244106245758378
52.631578947368325,137.38326872596411,0.7330382858376183,87.29493273701597,127.68994583949981,-57.09014173441083,-24.244106245758378
157.8947368421052,137.38326872596411,0.7330382858376183,192.55809063175283,232.95310373423666,48.17301616032603,-24.244106245758378
263.1578947368421,137.38326872596411,0.7330382858376183,297.82124852648974,338.2162616289736,153.43617405506293,-24.244106245758378
368.42105263157896,137.38326872596411,0.7330382858376183,403.08440642122656,443.4794195237104,258.6993319497998,-24.244106245758378
473.6842105263156,137.38326872596411,0.7330382858376183,508.3475643159632,548.742577418447,363.96248984453644,-24.244106245758378
578.9473684210525,137.38326872596411,0.7330382858376183,613.6107222107,654.0057353131839,469.2256477392732,-24.244106245758378
684.2105263157894,137.38326872596411,0.7330382858376183,718.873880105437,759.2688932079209,574.4888056340102,-24.244106245758378
789.4736842105262,137.38326872596411,0.7330382858376183,824.1370380001738,864.5320511026576,679.751963528747,-24.244106245758378
894.7368421052631,137.38326872596411,0.7330382858376183,929.4001958949107,969.7952089973945,785.0151214234838,-24.244106245758378
1000.0,137.38326872596411,0.7330382858376183,1034.6633537896475,1075.0583668921313,890.2782793182207,-24.244106245758378
-1000.0,141.08322848563063,0.7853981633974483,-970.1856057293447,-918.5455600556795,-1111.2688342149754,-24.897040320993646
-894.7368421052631,141.08322848563063,0.7853981633974483,-864.9224478346079,-813.2824021609426,-1006.0056763202385,-24.897040320993646
-789.4736842105264,141.08322848563063,0.7853981633974483,-759.6592899398712,-708.019244266206,-900.7425184255019,-24.897040320993646
-684.2105263157895,141.08322848563063,0.7853981633974483,-654.3961320451343,-602.7560863714691,-795.479360530765,-24.897040320993646
-578.9473684210527,141.08322848563063,0.7853981633974483,-549.1329741503976,-497.4929284767324,-690.2162026360282,-24.897040320993646
-473.68421052631584,141.08322848563063,0.7853981633974483,-443.8698162556606,-392.22977058199547,-584.9530447412913,-24.897040320993646
-368.42105263157896,141.08322848563063,0.7853981633974483,-338.60665836092375,-286.9666126872586,-479.6898868465544,-24.897040320993646
-263.1578947368422,141.08322848563063,0.7853981633974483,-233.34350046618698,-181.70345479252182,-374.4267289518176,-24.897040320993646
-157.89473684210532,141.08322848563063,0.7853981633974483,-128.08034257145016,-76.440296897785,-269.1635710570808,-24.897040320993646
-52.63157894736844,141.08322848563063,0.7853981633974483,-22.81718467671326,28.82286099695188,-163.9004131623439,-24.897040320993646
52.631578947368325,141.08322848563063,0.7853981633974483,82.44597321802348,134.08601889168864,-58.637255267607166,-24.897040320993646
157.8947368421052,141.08322848563063,0.7853981633974483,187.70913111276036,239.3491767864255,46.62590262712969,-24.897040320993646
263.1578947368421,141.08322848563063,0.7853981633974483,292.97228900749724,344.6123346811624,151.8890605218666,-24.897040320993646
368.42105263157896,141.08322848563063,0.7853981633974483,398.23544690223406,449.8754925758992,257.15221841660343,-24.897040320993646
473.6842105263156,141.08322848563063,0.7853981633974483,503.4986047969707,555.1386504706359,362.4153763113401,-24.897040320993646
578.9473684210525,141.08322848563063,0.7853981633974483,608.7617626917075,660.4018083653727,467.6785342060769,-24.897040320993646
684.2105263157894,141.08322848563063,0.7853981633974483,714.0249205864445,765.6649662601096,572.9416921008138,-24.897040320993646
789.4736842105262,141.08322848563063,0.7853981633974483,819.2880784811813,870.9281241548465,678.2048499955506,-24.897040320993646
894.7368421052631,141.08322848563063,0.7853981633974483,924.5512363759182,976.1912820495834,783.4680078902875,-24.897040320993646
1000.0,141.08322848563063,0.7853981633974483,1029.8143942706552,1081.4544399443203,888.7311657850244,-24.897040320993646
-1000.0,145.6768454973891,0.8377580409572781,-975.2700174805011,-911.6069016069871,-1113.1230809125113,-25.707678617186314
-894.7368421052631,145.6768454973891,0.8377580409572781,-870.0068595857642,-806.3437437122502,-1007.8599230177745,-25.707678617186314
-789.4736842105264,145.6768454973891,0.8377580409572781,-764.7437016910276,-701.0805858175136,-902.5967651230378,-25.707678617186314
-684.2105263157895,145.6768454973891,0.8377580409572781,-659.4805437962907,-595.8174279227767,-797.3336072283009,-25.707678617186314
-578.9473684210527,145.6768454973891,0.8377580409572781,-554.217385901554,-490.5542700280399,-692.0704493335643,-25.707678617186314
-473.68421052631584,145.6768454973891,0.8377580409572781,-448.95422800681706,-385.291112133303,-586.8072914388273,-25.707678617186314
-368.42105263157896,145.6768454973891,0.8377580409572781,-343.6910701120802,-280.0279542385661,-481.5441335440904,-25.707678617186314
-263.1578947368422,145.6768454973891,0.8377580409572781,-238.42791221734342,-174.76479634382935,-376.28097564935365,-25.707678617186314
-157.89473684210532,145.6768454973891,0.8377580409572781,-133.1647543226066,-69.50163844909252,-271.01781775461683,-25.707678617186314
-52.63157894736844,145.6768454973891,0.8377580409572781,-27.901596427869713,35.76151944564436,-165.75465985987995,-25.707678617186314
52.631578947368325,145.6768454973891,0.8377580409572781,77.36156146686704,141.02467734038112,-60.49150196514319,-25.707678617186314
157.8947368421052,145.6768454973891,0.8377580409572781,182.6247193616039,246.28783523511797,44.77165592959366,-25.707678617186314
263.1578947368421,145.6768454973891,0.8377580409572781,287.8878772563408,351.5509931298549,150.03481382433057,-25.707678617186314
368.42105263157896,145.6768454973891,0.8377580409572781,393.1510351510776,456.8141510245917,255.2979717190674,-25.707678617186314
473.6842105263156,145.6768454973891,0.8377580409572781,498.4141930458143,562.0773089193283,360.56112961380404,-25.707678617186314
578.9473684210525,145.6768454973891,0.8377580409572781,603.6773509405512,667.3404668140652,465.82428750854086,-25.707678617186314
684.2105263157894,145.6768454973891,0.8377580409572781,708.940508835288,772.6036247088022,571.0874454032778,-25.707678617186314
789.4736842105262,145.6768454973891,0.8377580409572781,814.2036667300249,877.8667826035389,676.3506032980147,-25.707678617186314
894.7368421052631,145.6768454973891,0.8377580409572781,919.4668246247618,983.1299404982758,781.6137611927516,-25.707678617186314
1000.0,145.6768454973891,0.8377580409572781,1024.7299825194987,1088.3930983930127,886.8769190874884,-25.707678617186314
-1000.0,151.19688926873408,0.890117918517108,-980.6878926044188,-904.059976387944,-1115.252131007637,-26.681803988600137
-894.7368421052631,151.19688926873408,0.890117918517108,-875.424734709682,-798.7968184932071,-1009.9889731129,-26.681803988600137
-789.4736842105264,151.19688926873408,0.890117918517108,-770.1615768149453,-693.5336605984704,-904.7258152181633,-26.681803988600137
-684.2105263157895,151.19688926873408,0.890117918517108,-664.8984189202084,-588.2705027037335,-799.4626573234265,-26.681803988600137
-578.9473684210527,151.19688926873408,0.890117918517108,-559.6352610254717,-483.0073448089968,-694.1994994286897,-26.681803988600137
-473.68421052631584,151.19688926873408,0.890117918517108,-454.37210313073473,-377.74418691425984,-588.9363415339528,-26.681803988600137
